PartitionKey,RowKey,Gemeente,Provincie,Postcode
4266,Eethen,Aalburg,Noord Brabant,4266
4267,Drongelen,Aalburg,Noord Brabant,4267
4268,Meeuwen,Aalburg,Noord Brabant,4268
4269,Babylonienbroek,Aalburg,Noord Brabant,4269
4270,Dussen,Werkendam,Noord Brabant,4270
4271,Dussen,Werkendam,Noord Brabant,4271
4273,Hank,Werkendam,Noord Brabant,4273
4280,Andel,Woudrichem,Noord Brabant,4280
4281,Andel,Woudrichem,Noord Brabant,4281
4283,Giessen,Woudrichem,Noord Brabant,4283
4284,Rijswijk (NB),Woudrichem,Noord Brabant,4284
4285,Woudrichem,Woudrichem,Noord Brabant,4285
4286,Almkerk,Woudrichem,Noord Brabant,4286
4287,Waardhuizen,Woudrichem,Noord Brabant,4287
4288,Uitwijk,Woudrichem,Noord Brabant,4288
4300,Zierikzee,Schouwen Duiveland,Zeeland,4300
4301,Zierikzee,Schouwen Duiveland,Zeeland,4301
4302,Zierikzee,Schouwen Duiveland,Zeeland,4302
4303,Zierikzee,Schouwen Duiveland,Zeeland,4303
4305,Ouwerkerk,Schouwen Duiveland,Zeeland,4305
4306,Nieuwerkerk,Schouwen Duiveland,Zeeland,4306
4307,Oosterland,Schouwen Duiveland,Zeeland,4307
4308,Sirjansland,Schouwen Duiveland,Zeeland,4308
4310,Bruinisse,Schouwen Duiveland,Zeeland,4310
4311,Bruinisse,Schouwen Duiveland,Zeeland,4311
4315,Dreischor,Schouwen Duiveland,Zeeland,4315
4316,Zonnemaire,Schouwen Duiveland,Zeeland,4316
4317,Noordgouwe,Schouwen Duiveland,Zeeland,4317
4318,Brouwershaven,Schouwen Duiveland,Zeeland,4318
4321,Kerkwerve,Schouwen Duiveland,Zeeland,4321
4322,Scharendijke,Schouwen Duiveland,Zeeland,4322
4323,Ellemeet,Schouwen Duiveland,Zeeland,4323
4325,Renesse,Schouwen Duiveland,Zeeland,4325
4326,Noordwelle,Schouwen Duiveland,Zeeland,4326
4327,Serooskerke Schouw,Schouwen Duiveland,Zeeland,4327
4328,Burgh Haamstede,Schouwen Duiveland,Zeeland,4328
4330,Middelburg,Middelburg,Zeeland,4330
4331,Middelburg,Middelburg,Zeeland,4331
4332,Middelburg,Middelburg,Zeeland,4332
4333,Middelburg,Middelburg,Zeeland,4333
4334,Middelburg,Middelburg,Zeeland,4334
4335,Middelburg,Middelburg,Zeeland,4335
4336,Middelburg,Middelburg,Zeeland,4336
4337,Middelburg,Middelburg,Zeeland,4337
4338,Middelburg,Middelburg,Zeeland,4338
4339,Nieuw en Sint Joosland,Middelburg,Zeeland,4339
4340,Arnemuiden,Middelburg,Zeeland,4340
4341,Arnemuiden,Middelburg,Zeeland,4341
4350,Veere,Veere,Zeeland,4350
4351,Veere,Veere,Zeeland,4351
4352,Gapinge,Veere,Zeeland,4352
4353,Serooskerke Walcheren,Veere,Zeeland,4353
4354,Vrouwenpolder,Veere,Zeeland,4354
4356,Oostkapelle,Veere,Zeeland,4356
4357,Domburg,Veere,Zeeland,4357
4360,Westkapelle,Veere,Zeeland,4360
4361,Westkapelle,Veere,Zeeland,4361
4363,Aagtekerke,Veere,Zeeland,4363
4364,Grijpskerke,Veere,Zeeland,4364
4365,Meliskerke,Veere,Zeeland,4365
4370,Koudekerke,Veere,Zeeland,4370
4371,Koudekerke,Veere,Zeeland,4371
4373,Biggekerke,Veere,Zeeland,4373
4374,Zoutelande,Veere,Zeeland,4374
4380,Vlissingen,Vlissingen,Zeeland,4380
4381,Vlissingen,Vlissingen,Zeeland,4381
4382,Vlissingen,Vlissingen,Zeeland,4382
4383,Vlissingen,Vlissingen,Zeeland,4383
4384,Vlissingen,Vlissingen,Zeeland,4384
4385,Vlissingen,Vlissingen,Zeeland,4385
4386,Vlissingen,Vlissingen,Zeeland,4386
4387,Vlissingen,Vlissingen,Zeeland,4387
4388,Oost Souburg,Vlissingen,Zeeland,4388
4389,Ritthem,Vlissingen,Zeeland,4389
4400,Yerseke,Reimerswaal,Zeeland,4400
4401,Yerseke,Reimerswaal,Zeeland,4401
4410,Rilland,Reimerswaal,Zeeland,4410
4411,Rilland,Reimerswaal,Zeeland,4411
4413,Krabbendijke,Reimerswaal,Zeeland,4413
4414,Waarde,Reimerswaal,Zeeland,4414
4415,Oostdijk,Reimerswaal,Zeeland,4415
4416,Kruiningen,Reimerswaal,Zeeland,4416
4417,Hansweert,Reimerswaal,Zeeland,4417
4420,Kapelle,Kapelle,Zeeland,4420
4421,Kapelle,Kapelle,Zeeland,4421
4423,Schore,Kapelle,Zeeland,4423
4424,Wemeldinge,Kapelle,Zeeland,4424
4430,s Gravenpolder,Borsele,Zeeland,4430
4431,s Gravenpolder,Borsele,Zeeland,4431
4433,Hoedekenskerke,Borsele,Zeeland,4433
4434,Kwadendamme,Borsele,Zeeland,4434
4435,Baarland,Borsele,Zeeland,4435
4436,Oudelande,Borsele,Zeeland,4436
4437,Ellewoutsdijk,Borsele,Zeeland,4437
4438,Driewegen,Borsele,Zeeland,4438
4440,Ovezande,Borsele,Zeeland,4440
4441,Ovezande,Borsele,Zeeland,4441
4443,Nisse,Borsele,Zeeland,4443
4444,s Heer Abtskerke,Borsele,Zeeland,4444
4450,Heinkenszand,Borsele,Zeeland,4450
4451,Heinkenszand,Borsele,Zeeland,4451
4453,s Heerenhoek,Borsele,Zeeland,4453
4454,Borssele,Borsele,Zeeland,4454
4455,Nieuwdorp Zld,Borsele,Zeeland,4455
4456,Lewedorp,Borsele,Zeeland,4456
4458,s Heer Arendskerke,Goes,Zeeland,4458
4460,Goes,Goes,Zeeland,4460
4461,Goes,Goes,Zeeland,4461
4462,Goes,Goes,Zeeland,4462
4463,Goes,Goes,Zeeland,4463
4464,Goes,Goes,Zeeland,4464
4465,Goes,Goes,Zeeland,4465
4470,Wolphaartsdijk,Goes,Zeeland,4470
4471,Wolphaartsdijk,Goes,Zeeland,4471
4472,s Heer Hendriks Kinderderen,Goes,Zeeland,4472
4474,Kattendijke,Goes,Zeeland,4474
4475,Wilhelminadorp,Goes,Zeeland,4475
4481,Kloetinge,Goes,Zeeland,4481
4482,Kloetinge,Kapelle,Zeeland,4482
4484,Kortgene,Noord Beveland,Zeeland,4484
4485,Kats,Noord Beveland,Zeeland,4485
4486,Colijnsplaat,Noord Beveland,Zeeland,4486
4490,Wissenkerke,Noord Beveland,Zeeland,4490
4491,Wissenkerke,Noord Beveland,Zeeland,4491
4493,Kamperland,Noord Beveland,Zeeland,4493
4494,Geersdijk,Noord Beveland,Zeeland,4494
4500,Oostburg,Sluis,Zeeland,4500
4501,Oostburg,Sluis,Zeeland,4501
4503,Groede,Sluis,Zeeland,4503
4504,Nieuwvliet,Sluis,Zeeland,4504
4505,Zuidzande,Sluis,Zeeland,4505
4506,Cadzand,Sluis,Zeeland,4506
4507,Schoondijke,Sluis,Zeeland,4507
4508,Waterlandkerkje,Sluis,Zeeland,4508
4510,Breskens,Sluis,Zeeland,4510
4511,Breskens,Sluis,Zeeland,4511
4513,Hoofdplaat,Sluis,Zeeland,4513
4515,IJzendijke,Sluis,Zeeland,4515
4520,Biervliet,Terneuzen,Zeeland,4520
4521,Biervliet,Terneuzen,Zeeland,4521
4522,Biervliet,Sluis,Zeeland,4522
4524,Sluis,Sluis,Zeeland,4524
4525,Retranchement,Sluis,Zeeland,4525
4527,Aardenburg,Sluis,Zeeland,4527
4528,Sint Kruis,Sluis,Zeeland,4528
4529,Eede Zld,Sluis,Zeeland,4529
4530,Terneuzen,Terneuzen,Zeeland,4530
4531,Terneuzen,Terneuzen,Zeeland,4531
4532,Terneuzen,Terneuzen,Zeeland,4532
4533,Terneuzen,Terneuzen,Zeeland,4533
4535,Terneuzen,Terneuzen,Zeeland,4535
4536,Terneuzen,Terneuzen,Zeeland,4536
4537,Terneuzen,Terneuzen,Zeeland,4537
4538,Terneuzen,Terneuzen,Zeeland,4538
4539,Spui,Terneuzen,Zeeland,4539
4540,Sluiskil,Terneuzen,Zeeland,4540
4541,Sluiskil,Terneuzen,Zeeland,4541
4542,Hoek,Terneuzen,Zeeland,4542
4543,Zaamslag,Terneuzen,Zeeland,4543
4550,Sas Van Gent,Terneuzen,Zeeland,4550
4551,Sas Van Gent,Terneuzen,Zeeland,4551
4553,Philippine,Terneuzen,Zeeland,4553
4554,Westdorpe,Terneuzen,Zeeland,4554
4560,Hulst,Hulst,Zeeland,4560
4561,Hulst,Hulst,Zeeland,4561
4562,Hulst,Hulst,Zeeland,4562
4564,Sint Jansteen,Hulst,Zeeland,4564
4565,Kapellebrug,Hulst,Zeeland,4565
4566,Heikant,Hulst,Zeeland,4566
4567,Clinge,Hulst,Zeeland,4567
4568,Nieuw Namen,Hulst,Zeeland,4568
4569,Graauw,Hulst,Zeeland,4569
4570,Axel,Terneuzen,Zeeland,4570
4571,Axel,Terneuzen,Zeeland,4571
4574,Zuiddorpe,Terneuzen,Zeeland,4574
4575,Overslag,Terneuzen,Zeeland,4575
4576,Koewacht,Terneuzen,Zeeland,4576
4580,Vogelwaarde,Hulst,Zeeland,4580
4581,Vogelwaarde,Hulst,Zeeland,4581
4583,Terhole,Hulst,Zeeland,4583
4584,Kuitaart,Hulst,Zeeland,4584
4585,Hengstdijk,Hulst,Zeeland,4585
4586,Lamswaarde,Hulst,Zeeland,4586
4587,Kloosterzande,Hulst,Zeeland,4587
4588,Walsoorden,Hulst,Zeeland,4588
4589,Ossenisse,Hulst,Zeeland,4589
4600,Bergen op Zoom,Bergen op Zoom,Noord Brabant,4600
4601,Bergen op Zoom,Bergen op Zoom,Noord Brabant,4601
4602,Bergen op Zoom,Bergen op Zoom,Noord Brabant,4602
4611,Bergen op Zoom,Bergen op Zoom,Noord Brabant,4611
4612,Bergen op Zoom,Bergen op Zoom,Noord Brabant,4612
4613,Bergen op Zoom,Bergen op Zoom,Noord Brabant,4613
4614,Bergen op Zoom,Bergen op Zoom,Noord Brabant,4614
4615,Bergen op Zoom,Bergen op Zoom,Noord Brabant,4615
4616,Bergen op Zoom,Bergen op Zoom,Noord Brabant,4616
4617,Bergen op Zoom,Bergen op Zoom,Noord Brabant,4617
4621,Bergen op Zoom,Bergen op Zoom,Noord Brabant,4621
4622,Bergen op Zoom,Bergen op Zoom,Noord Brabant,4622
4623,Bergen op Zoom,Bergen op Zoom,Noord Brabant,4623
4624,Bergen op Zoom,Bergen op Zoom,Noord Brabant,4624
4625,Bergen op Zoom,Bergen op Zoom,Noord Brabant,4625
4630,Hoogerheide,Woensdrecht,Noord Brabant,4630
4631,Hoogerheide,Woensdrecht,Noord Brabant,4631
4634,Woensdrecht,Woensdrecht,Noord Brabant,4634
4635,Huijbergen,Woensdrecht,Noord Brabant,4635
4640,Ossendrecht,Woensdrecht,Noord Brabant,4640
4641,Ossendrecht,Woensdrecht,Noord Brabant,4641
4645,Putte,Woensdrecht,Noord Brabant,4645
4650,Steenbergen (NB),Steenbergen,Noord Brabant,4650
4651,Steenbergen (NB),Steenbergen,Noord Brabant,4651
4652,Steenbergen (NB),Steenbergen,Noord Brabant,4652
4655,De Heen,Steenbergen,Noord Brabant,4655
4660,Halsteren,Bergen Op Zoom,Noord Brabant,4660
4661,Halsteren,Bergen Op Zoom,Noord Brabant,4661
4664,Lepelstraat,Bergen Op Zoom,Noord Brabant,4664
4670,Dinteloord,Steenbergen,Noord Brabant,4670
4671,Dinteloord,Steenbergen,Noord Brabant,4671
4675,Sint Philipsland,Tholen,Zeeland,4675
4680,Nieuw Vossemeer,Steenbergen,Noord Brabant,4680
4681,Nieuw Vossemeer,Steenbergen,Noord Brabant,4681
4690,Tholen,Tholen,Zeeland,4690
4691,Tholen,Tholen,Zeeland,4691
4693,Poortvliet,Tholen,Zeeland,4693
4694,Scherpenisse,Tholen,Zeeland,4694
4695,Sint Maartensdijk,Tholen,Zeeland,4695
4696,Stavenisse,Tholen,Zeeland,4696
4697,Sint Annaland,Tholen,Zeeland,4697
4698,Oud Vossemeer,Tholen,Zeeland,4698
4700,Roosendaal,Roosendaal,Noord Brabant,4700
4701,Roosendaal,Roosendaal,Noord Brabant,4701
4702,Roosendaal,Roosendaal,Noord Brabant,4702
4703,Roosendaal,Roosendaal,Noord Brabant,4703
4704,Roosendaal,Roosendaal,Noord Brabant,4704
4705,Roosendaal,Roosendaal,Noord Brabant,4705
4706,Roosendaal,Roosendaal,Noord Brabant,4706
4707,Roosendaal,Roosendaal,Noord Brabant,4707
4708,Roosendaal,Roosendaal,Noord Brabant,4708
4709,Nispen,Roosendaal,Noord Brabant,4709
4710,Sint Willebrord,Rucphen,Noord Brabant,4710
4711,Sint Willebrord,Rucphen,Noord Brabant,4711
4714,Sprundel,Rucphen,Noord Brabant,4714
4715,Rucphen,Rucphen,Noord Brabant,4715
4720,Schijf,Rucphen,Noord Brabant,4720
4721,Schijf,Rucphen,Noord Brabant,4721
4722,Schijf,Rucphen,Noord Brabant,4722
4724,Wouw,Roosendaal,Noord Brabant,4724
4725,Wouwse Plantage,Roosendaal,Noord Brabant,4725
4726,Heerle,Roosendaal,Noord Brabant,4726
4727,Moerstraten,Roosendaal,Noord Brabant,4727
4730,Oudenbosch,Halderberge,Noord Brabant,4730
4731,Oudenbosch,Halderberge,Noord Brabant,4731
4735,Zegge,Rucphen,Noord Brabant,4735
4740,Hoeven,Halderberge,Noord Brabant,4740
4741,Hoeven,Halderberge,Noord Brabant,4741
4744,Bosschenhoofd,Halderberge,Noord Brabant,4744
4750,Oud Gastel,Halderberge,Noord Brabant,4750
4751,Oud Gastel,Halderberge,Noord Brabant,4751
4754,Stampersgat,Halderberge,Noord Brabant,4754
4756,Kruisland,Steenbergen,Noord Brabant,4756
4758,Standdaarbuiten,Moerdijk,Noord Brabant,4758
4760,Zevenbergen,Moerdijk,Noord Brabant,4760
4761,Zevenbergen,Moerdijk,Noord Brabant,4761
4762,Zevenbergen,Moerdijk,Noord Brabant,4762
4765,Zevenbergschen Hoek,Moerdijk,Noord Brabant,4765
4766,Zevenberg Hoek Gemeente Drimmelen,Drimmelen,Noord Brabant,4766
4770,Langeweg,Moerdijk,Noord Brabant,4770
4771,Langeweg,Moerdijk,Noord Brabant,4771
4772,Langeweg,Moerdijk,Noord Brabant,4772
4780,Moerdijk,Moerdijk,Noord Brabant,4780
4781,Moerdijk,Moerdijk,Noord Brabant,4781
4782,Moerdijk,Moerdijk,Noord Brabant,4782
4790,Klundert,Moerdijk,Noord Brabant,4790
4791,Klundert,Moerdijk,Noord Brabant,4791
4793,Fijnaart,Moerdijk,Noord Brabant,4793
4794,Heijningen,Moerdijk,Noord Brabant,4794
4796,Oudemolen (NB),Moerdijk,Noord Brabant,4796
4797,Willemstad (NB),Moerdijk,Noord Brabant,4797
4800,Breda,Breda,Noord Brabant,4800
4801,Breda,Breda,Noord Brabant,4801
4802,Breda,Breda,Noord Brabant,4802
4803,Breda,Breda,Noord Brabant,4803
4811,Breda,Breda,Noord Brabant,4811
4812,Breda,Breda,Noord Brabant,4812
4813,Breda,Breda,Noord Brabant,4813
4814,Breda,Breda,Noord Brabant,4814
4815,Breda,Breda,Noord Brabant,4815
4816,Breda,Breda,Noord Brabant,4816
4817,Breda,Breda,Noord Brabant,4817
4818,Breda,Breda,Noord Brabant,4818
4819,Breda,Breda,Noord Brabant,4819
4820,Breda,Breda,Noord Brabant,4820
4822,Breda,Breda,Noord Brabant,4822
4823,Breda,Breda,Noord Brabant,4823
4824,Breda,Breda,Noord Brabant,4824
4825,Breda,Breda,Noord Brabant,4825
4826,Breda,Breda,Noord Brabant,4826
4827,Breda,Breda,Noord Brabant,4827
4834,Breda,Breda,Noord Brabant,4834
4835,Breda,Breda,Noord Brabant,4835
4836,Breda,Breda,Noord Brabant,4836
4837,Breda,Breda,Noord Brabant,4837
4838,Breda,Breda,Noord Brabant,4838
4839,Breda,Breda,Noord Brabant,4839
4840,Prinsenbeek,Breda,Noord Brabant,4840
4841,Prinsenbeek,Breda,Noord Brabant,4841
4844,Terheijden,Drimmelen,Noord Brabant,4844
4845,Wagenberg,Drimmelen,Noord Brabant,4845
4847,Teteringen,Breda,Noord Brabant,4847
4849,Dorst,Oosterhout,Noord Brabant,4849
4850,Ulvenhout,Breda,Noord Brabant,4850
4851,Ulvenhout,Breda,Noord Brabant,4851
4854,Bavel,Breda,Noord Brabant,4854
4855,Galder,Alphen Chaam,Noord Brabant,4855
4856,Strijbeek,Alphen Chaam,Noord Brabant,4856
4858,Ulvenhout Ac,Alphen Chaam,Noord Brabant,4858
4859,Bavel Ac,Alphen Chaam,Noord Brabant,4859
4860,Chaam,Alphen Chaam,Noord Brabant,4860
4861,Chaam,Alphen Chaam,Noord Brabant,4861
4870,Etten Leur,Etten Leur,Noord Brabant,4870
4871,Etten Leur,Etten Leur,Noord Brabant,4871
4872,Etten Leur,Etten Leur,Noord Brabant,4872
4873,Etten Leur,Etten Leur,Noord Brabant,4873
4874,Etten Leur,Etten Leur,Noord Brabant,4874
4875,Etten Leur,Etten Leur,Noord Brabant,4875
4876,Etten Leur,Etten Leur,Noord Brabant,4876
4877,Etten Leur,Etten Leur,Noord Brabant,4877
4878,Etten Leur,Etten Leur,Noord Brabant,4878
4879,Etten Leur,Etten Leur,Noord Brabant,4879
4880,Zundert,Zundert,Noord Brabant,4880
4881,Zundert,Zundert,Noord Brabant,4881
4882,Zundert,Zundert,Noord Brabant,4882
4884,Wernhout,Zundert,Noord Brabant,4884
4885,Achtmaal,Zundert,Noord Brabant,4885
4890,Rijsbergen,Zundert,Noord Brabant,4890
4891,Rijsbergen,Zundert,Noord Brabant,4891
4900,Oosterhout (NB),Oosterhout,Noord Brabant,4900
4901,Oosterhout (NB),Oosterhout,Noord Brabant,4901
4902,Oosterhout (NB),Oosterhout,Noord Brabant,4902
4903,Oosterhout (NB),Oosterhout,Noord Brabant,4903
4904,Oosterhout (NB),Oosterhout,Noord Brabant,4904
4905,Oosterhout (NB),Oosterhout,Noord Brabant,4905
4906,Oosterhout (NB),Oosterhout,Noord Brabant,4906
4907,Oosterhout (NB),Oosterhout,Noord Brabant,4907
4908,Oosterhout (NB),Oosterhout,Noord Brabant,4908
4909,Oosteind,Oosterhout,Noord Brabant,4909
4911,Den Hout (NB),Oosterhout,Noord Brabant,4911
4920,Made,Drimmelen,Noord Brabant,4920
4921,Made,Drimmelen,Noord Brabant,4921
4924,Drimmelen,Drimmelen,Noord Brabant,4924
4926,Lage Zwaluwe,Drimmelen,Noord Brabant,4926
4927,Hooge Zwaluwe,Drimmelen,Noord Brabant,4927
4930,Geertruidenberg,Geertruidenberg,Noord Brabant,4930
4931,Geertruidenberg,Geertruidenberg,Noord Brabant,4931
4940,Raamsdonksveer,Geertruidenberg,Noord Brabant,4940
4941,Raamsdonksveer,Geertruidenberg,Noord Brabant,4941
4942,Raamsdonksveer,Geertruidenberg,Noord Brabant,4942
4944,Raamsdonk,Geertruidenberg,Noord Brabant,4944
5000,Tilburg,Tilburg,Noord Brabant,5000
5001,Tilburg,Tilburg,Noord Brabant,5001
5003,Tilburg,Tilburg,Noord Brabant,5003
5004,Tilburg,Tilburg,Noord Brabant,5004
5011,Tilburg,Tilburg,Noord Brabant,5011
5012,Tilburg,Tilburg,Noord Brabant,5012
5013,Tilburg,Tilburg,Noord Brabant,5013
5014,Tilburg,Tilburg,Noord Brabant,5014
5015,Tilburg,Tilburg,Noord Brabant,5015
5017,Tilburg,Tilburg,Noord Brabant,5017
5018,Tilburg,Tilburg,Noord Brabant,5018
5021,Tilburg,Tilburg,Noord Brabant,5021
5022,Tilburg,Tilburg,Noord Brabant,5022
5025,Tilburg,Tilburg,Noord Brabant,5025
5026,Tilburg,Tilburg,Noord Brabant,5026
5032,Tilburg,Tilburg,Noord Brabant,5032
5035,Tilburg,Tilburg,Noord Brabant,5035
5036,Tilburg,Tilburg,Noord Brabant,5036
5037,Tilburg,Tilburg,Noord Brabant,5037
5038,Tilburg,Tilburg,Noord Brabant,5038
5041,Tilburg,Tilburg,Noord Brabant,5041
5042,Tilburg,Tilburg,Noord Brabant,5042
5043,Tilburg,Tilburg,Noord Brabant,5043
5044,Tilburg,Tilburg,Noord Brabant,5044
5045,Tilburg,Tilburg,Noord Brabant,5045
5046,Tilburg,Tilburg,Noord Brabant,5046
5047,Tilburg,Tilburg,Noord Brabant,5047
5048,Tilburg,Tilburg,Noord Brabant,5048
5049,Tilburg,Tilburg,Noord Brabant,5049
5050,Goirle,Goirle,Noord Brabant,5050
5051,Goirle,Goirle,Noord Brabant,5051
5052,Goirle,Goirle,Noord Brabant,5052
5053,Goirle,Goirle,Noord Brabant,5053
5056,Berkel Enschot,Tilburg,Noord Brabant,5056
5059,Heukelom (NB),Oisterwijk,Noord Brabant,5059
5060,Oisterwijk,Oisterwijk,Noord Brabant,5060
5061,Oisterwijk,Oisterwijk,Noord Brabant,5061
5062,Oisterwijk,Oisterwijk,Noord Brabant,5062
5063,Oisterwijk,Oisterwijk,Noord Brabant,5063
5066,Moergestel,Oisterwijk,Noord Brabant,5066
5070,Udenhout,Tilburg,Noord Brabant,5070
5071,Udenhout,Tilburg,Noord Brabant,5071
5074,Biezenmortel,Haaren,Noord Brabant,5074
5076,Haaren,Haaren,Noord Brabant,5076
5080,Hilvarenbeek,Hilvarenbeek,Noord Brabant,5080
5081,Hilvarenbeek,Hilvarenbeek,Noord Brabant,5081
5084,Biest Houtakker,Hilvarenbeek,Noord Brabant,5084
5085,Esbeek,Hilvarenbeek,Noord Brabant,5085
5087,Diessen,Hilvarenbeek,Noord Brabant,5087
5089,Haghorst,Hilvarenbeek,Noord Brabant,5089
5090,Oost West Middelbeers,Oirschot,Noord Brabant,5090
5091,Oost West Middelbeers,Oirschot,Noord Brabant,5091
5094,Lage Mierde,Reusel de Mierden,Noord Brabant,5094
5095,Hooge Mierde,Reusel de Mierden,Noord Brabant,5095
5096,Hulsel,Reusel de Mierden,Noord Brabant,5096
5100,Dongen,Dongen,Noord Brabant,5100
5101,Dongen,Dongen,Noord Brabant,5101
5102,Dongen,Dongen,Noord Brabant,5102
5103,Dongen,Dongen,Noord Brabant,5103
5104,Dongen,Dongen,Noord Brabant,5104
5105,Dongen,Dongen,Noord Brabant,5105
5106,Dongen,Dongen,Noord Brabant,5106
5107,Dongen,Dongen,Noord Brabant,5107
5109,s Gravenmoer,Dongen,Noord Brabant,5109
5110,Baarle Nassau,Baarle Nassau,Noord Brabant,5110
5111,Baarle Nassau,Baarle Nassau,Noord Brabant,5111
5113,Ulicoten,Baarle Nassau,Noord Brabant,5113
5114,Castelre,Baarle Nassau,Noord Brabant,5114
5120,Rijen,Gilze en Rijen,Noord Brabant,5120
5121,Rijen,Gilze en Rijen,Noord Brabant,5121
5122,Rijen,Gilze en Rijen,Noord Brabant,5122
5124,Molenschot,Gilze en Rijen,Noord Brabant,5124
5125,Hulten,Gilze en Rijen,Noord Brabant,5125
5126,Gilze,Gilze en Rijen,Noord Brabant,5126
5130,Alphen (NB),Alphen Chaam,Noord Brabant,5130
5131,Alphen (NB),Alphen Chaam,Noord Brabant,5131
5133,Riel,Goirle,Noord Brabant,5133
5140,Waalwijk,Waalwijk,Noord Brabant,5140
5141,Waalwijk,Waalwijk,Noord Brabant,5141
5142,Waalwijk,Waalwijk,Noord Brabant,5142
5143,Waalwijk,Waalwijk,Noord Brabant,5143
5144,Waalwijk,Waalwijk,Noord Brabant,5144
5145,Waalwijk,Waalwijk,Noord Brabant,5145
5146,Waalwijk,Waalwijk,Noord Brabant,5146
5150,Drunen,Heusden,Noord Brabant,5150
5151,Drunen,Heusden,Noord Brabant,5151
5152,Drunen,Heusden,Noord Brabant,5152
5154,Elshout,Heusden,Noord Brabant,5154
5160,Sprang Capelle,Waalwijk,Noord Brabant,5160
5161,Sprang Capelle,Waalwijk,Noord Brabant,5161
5165,Waspik,Waalwijk,Noord Brabant,5165
5170,Kaatsheuvel,Loon Op Zand,Noord Brabant,5170
5171,Kaatsheuvel,Loon Op Zand,Noord Brabant,5171
5172,Kaatsheuvel,Loon Op Zand,Noord Brabant,5172
5175,Loon Op Zand,Loon Op Zand,Noord Brabant,5175
5176,De Moer,Loon Op Zand,Noord Brabant,5176
5200,Den Bosch,s Hertogenbosch,Noord Brabant,5200
5201,Den Bosch,s Hertogenbosch,Noord Brabant,5201
5202,Den Bosch,s Hertogenbosch,Noord Brabant,5202
5203,Den Bosch,s Hertogenbosch,Noord Brabant,5203
5211,Den Bosch,s Hertogenbosch,Noord Brabant,5211
5212,Den Bosch,s Hertogenbosch,Noord Brabant,5212
5213,Den Bosch,s Hertogenbosch,Noord Brabant,5213
5215,Den Bosch,s Hertogenbosch,Noord Brabant,5215
5216,Den Bosch,s Hertogenbosch,Noord Brabant,5216
5221,Den Bosch,s Hertogenbosch,Noord Brabant,5221
5222,Den Bosch,s Hertogenbosch,Noord Brabant,5222
5223,Den Bosch,s Hertogenbosch,Noord Brabant,5223
5224,Den Bosch,s Hertogenbosch,Noord Brabant,5224
5231,Den Bosch,s Hertogenbosch,Noord Brabant,5231
5232,Den Bosch,s Hertogenbosch,Noord Brabant,5232
5233,Den Bosch,s Hertogenbosch,Noord Brabant,5233
5234,Den Bosch,s Hertogenbosch,Noord Brabant,5234
5235,Den Bosch,s Hertogenbosch,Noord Brabant,5235
5236,Den Bosch,s Hertogenbosch,Noord Brabant,5236
5237,Den Bosch,s Hertogenbosch,Noord Brabant,5237
5240,Rosmalen,s Hertogenbosch,Noord Brabant,5240
5241,Rosmalen,s Hertogenbosch,Noord Brabant,5241
5242,Rosmalen,s Hertogenbosch,Noord Brabant,5242
5243,Rosmalen,s Hertogenbosch,Noord Brabant,5243
5244,Rosmalen,s Hertogenbosch,Noord Brabant,5244
5245,Rosmalen,s Hertogenbosch,Noord Brabant,5245
5246,Rosmalen,s Hertogenbosch,Noord Brabant,5246
5247,Rosmalen,s Hertogenbosch,Noord Brabant,5247
5248,Rosmalen,s Hertogenbosch,Noord Brabant,5248
5249,Rosmalen,s Hertogenbosch,Noord Brabant,5249
5250,Vlijmen,Heusden,Noord Brabant,5250
5251,Vlijmen,Heusden,Noord Brabant,5251
5252,Vlijmen,Heusden,Noord Brabant,5252
5253,Nieuwkuijk,Heusden,Noord Brabant,5253
5254,Haarsteeg,Heusden,Noord Brabant,5254
5256,Heusden Gemeente Heusden,Heusden,Noord Brabant,5256
5258,Berlicum (NB),Sint Michielsgestel,Noord Brabant,5258
5260,Vught,Vught,Noord Brabant,5260
5261,Vught,Vught,Noord Brabant,5261
5262,Vught,Vught,Noord Brabant,5262
5263,Vught,Vught,Noord Brabant,5263
5264,Vught,Vught,Noord Brabant,5264
5266,Cromvoirt,Vught,Noord Brabant,5266
5268,Helvoirt,Haaren,Noord Brabant,5268
5270,Sint Michielsgestel,Sint Michielsgestel,Noord Brabant,5270
5271,Sint Michielsgestel,Sint Michielsgestel,Noord Brabant,5271
5272,Sint Michielsgestel,Sint Michielsgestel,Noord Brabant,5272
5275,Den Dungen,Sint Michielsgestel,Noord Brabant,5275
5280,Boxtel,Boxtel,Noord Brabant,5280
5281,Boxtel,Boxtel,Noord Brabant,5281
5282,Boxtel,Boxtel,Noord Brabant,5282
5283,Boxtel,Boxtel,Noord Brabant,5283
5290,Gemonde,Sint Michielsgestel,Noord Brabant,5290
5291,Gemonde,Sint Michielsgestel,Noord Brabant,5291
5292,Gemonde,Sint Michielsgestel,Noord Brabant,5292
5293,Gemonde,Sint Michielsgestel,Noord Brabant,5293
5294,Gemonde,Sint Michielsgestel,Noord Brabant,5294
5296,Esch,Haaren,Noord Brabant,5296
5298,Liempde,Boxtel,Noord Brabant,5298
5300,Zaltbommel,Zaltbommel,Gelderland,5300
5301,Zaltbommel,Zaltbommel,Gelderland,5301
5302,Zaltbommel,Zaltbommel,Gelderland,5302
